年,月,日,時,水戸石川一般環境大気測定局,独立行政法人国立環境研究所,日立市消防本部,宇都宮市中央生涯学習センター,栃木県庁那須庁舎,日光市役所第４庁舎,群馬県衛生環境研究所,館林保健福祉事務所,さいたま市役所,飯能市役所,熊谷市保健センター,東邦大学,千葉県環境研究センター,印旛健康福祉センター成田支所,君津市糠田測定局,東京都多摩小平保健所,独立行政法人森林総研多摩森林科学園,神奈川県庁第二分庁舎,川崎生命科学・環境研究センター,神奈川県環境科学センター
2018,4,15,18,24,16,545,204,4,69,520,151,16,414,20,28,8,8,0,41,356,16,16,73
2018,4,15,19,45,20,287,245,0,53,340,139,24,368,41,4,16,20,4,45,315,36,24,114
2018,4,15,20,32,16,245,143,4,94,147,155,32,418,28,0,16,61,8,24,323,61,36,168
2018,4,15,21,20,86,77,241,0,73,36,168,36,221,36,8,49,106,4,28,541,20,45,139
2018,4,15,22,20,303,36,32,0,61,0,200,8,241,4,8,41,229,12,12,299,4,45,90
2018,4,15,23,28,188,41,151,8,16,8,86,8,262,0,49,73,180,8,20,332,12,24,65
2018,4,15,24,16,139,57,118,4,20,12,53,8,282,0,16,61,188,12,16,90,8,12,135
2018,4,16,1,16,102,65,73,8,20,-9997,-9997,0,184,4,16,32,122,12,4,12,8,16,364
2018,4,16,2,16,90,28,90,20,12,-9997,-9997,8,155,8,24,12,69,16,4,28,0,8,487
2018,4,16,3,20,41,53,82,8,53,-9997,-9997,4,98,0,24,16,98,16,4,102,4,4,172
2018,4,16,4,12,20,41,86,4,28,-9997,-9997,0,118,4,24,12,57,8,4,49,0,0,73
2018,4,16,5,0,16,32,82,20,41,-9997,-9997,4,114,12,32,28,45,4,12,36,0,0,86
2018,4,16,6,8,8,24,65,4,65,-9997,-9997,16,147,0,12,24,12,4,0,155,0,4,49
2018,4,16,7,8,16,20,32,65,98,-9997,-9997,4,127,0,4,24,28,8,8,274,4,4,41
2018,4,16,8,12,53,69,77,114,49,-9997,-9997,4,69,4,4,16,90,16,4,213,8,4,77
2018,4,16,9,20,65,86,114,619,8,-9997,-9997,8,266,4,24,4,69,4,12,348,16,12,168
2018,4,16,10,16,61,28,98,20,12,-9997,-9997,24,168,8,20,41,114,4,24,159,0,20,106
2018,4,16,11,32,41,24,53,4,49,-9997,-9997,12,110,16,24,28,65,4,12,188,4,36,86
2018,4,16,12,16,49,61,69,8,24,-9997,-9997,4,229,8,8,49,77,8,45,233,16,20,86
2018,4,16,13,4,53,20,102,4,65,-9997,-9997,32,139,12,28,49,110,0,61,229,4,24,57
2018,4,16,14,0,32,61,77,4,73,-9997,-9997,73,172,45,53,20,73,8,36,147,8,4,49
2018,4,16,15,0,41,49,86,0,45,-9997,-9997,61,110,20,49,49,118,12,53,159,20,16,28
2018,4,16,16,0,32,53,98,4,49,-9997,-9997,57,270,77,24,16,69,12,41,340,28,8,12
2018,4,16,17,0,49,45,61,12,24,-9997,-9997,32,82,53,36,16,69,8,65,102,36,28,8
2018,4,16,18,0,20,32,32,4,24,-9997,-9997,41,90,114,8,12,16,4,16,114,4,8,57
2018,4,16,19,0,20,28,16,12,20,-9997,-9997,12,143,90,8,16,16,4,4,73,8,8,20
2018,4,16,20,0,8,24,20,0,16,-9997,-9997,4,28,28,8,4,32,8,12,139,8,8,20
2018,4,16,21,4,28,49,4,4,0,-9997,-9997,12,32,36,12,20,24,0,4,122,16,12,36
2018,4,16,22,12,28,57,36,0,12,-9997,-9997,24,16,12,0,0,28,0,0,57,0,0,4
2018,4,16,23,16,16,45,41,0,20,-9997,-9997,8,28,20,4,28,41,0,8,98,8,4,20
2018,4,16,24,16,12,16,20,0,20,-9997,-9997,0,32,36,4,24,16,0,12,8,0,0,24
2018,4,17,1,8,24,41,32,0,12,20,12,4,32,12,4,20,24,0,16,4,4,0,28
2018,4,17,2,4,24,86,41,4,16,28,16,0,16,20,0,32,16,0,8,12,0,0,20
2018,4,17,3,8,24,102,24,12,16,16,20,0,20,0,12,20,32,0,4,12,0,12,12
2018,4,17,4,20,0,86,45,0,24,53,4,16,12,16,4,20,41,4,4,16,8,4,4
2018,4,17,5,8,4,57,41,4,41,45,20,0,0,4,4,28,20,8,16,12,16,0,24
2018,4,17,6,0,4,69,57,4,45,90,32,8,4,24,12,45,24,12,0,8,12,4,20
2018,4,17,7,0,12,45,57,4,53,57,41,4,24,53,0,32,36,0,4,4,24,20,24
2018,4,17,8,4,20,41,122,4,82,45,90,12,16,20,16,8,32,4,8,49,4,4,16
2018,4,17,9,12,20,82,94,4,49,36,110,0,82,77,4,36,77,4,8,24,4,12,24
2018,4,17,10,4,20,53,69,4,32,86,94,12,49,118,28,24,53,8,41,61,32,20,53
2018,4,17,11,0,28,77,77,0,57,82,45,12,65,77,28,28,61,8,24,20,8,16,28
2018,4,17,12,0,28,61,82,0,49,102,94,12,32,143,32,45,57,4,28,16,45,32,41
2018,4,17,13,0,24,127,110,8,16,57,110,12,12,106,57,28,28,20,12,12,24,32,45
2018,4,17,14,8,16,127,94,4,41,24,36,16,20,90,24,28,8,4,24,8,20,41,16
2018,4,17,15,0,20,65,86,0,0,53,86,16,0,12,0,16,12,0,16,12,36,36,12
2018,4,17,16,0,0,49,106,8,12,53,8,12,0,0,0,4,4,4,0,0,20,20,0
2018,4,17,17,0,0,69,122,8,0,16,20,8,0,8,0,8,4,0,4,4,12,0,4
2018,4,17,18,0,8,12,53,0,0,8,8,4,0,4,0,0,0,0,0,0,16,4,4
2018,4,17,19,0,8,20,36,4,0,12,8,4,0,4,0,0,0,0,4,0,4,4,0
2018,4,17,20,8,4,0,4,0,0,0,4,0,0,0,0,8,4,0,4,0,4,0,8
2018,4,17,21,0,12,0,4,0,0,4,0,0,4,0,0,12,4,0,0,0,4,4,4
2018,4,17,22,8,4,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4,0,0,0
2018,4,17,23,0,8,0,0,0,0,0,0,0,28,0,0,0,8,0,0,0,0,0,0
2018,4,17,24,0,8,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4,18,1,0,4,0,0,0,0,0,0,0,0,0,4,4,4,0,4,4,0,0,0
2018,4,18,2,0,4,4,4,4,90,0,0,0,0,0,0,4,4,0,0,0,0,0,0
2018,4,18,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
2018,4,18,4,0,0,0,0,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,4
2018,4,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,24
2018,4,18,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2018,4,18,7,0,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4,18,8,0,0,0,0,0,0,8,0,4,0,0,0,0,0,0,0,0,4,0,0
2018,4,18,9,4,0,4,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0
2018,4,18,10,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,12,0,0,0,12
2018,4,18,11,0,8,0,8,0,4,0,4,0,164,4,0,0,0,0,0,0,0,0,4
2018,4,18,12,12,4,0,0,8,4,4,0,0,8,0,0,4,0,0,0,4,0,0,4
2018,4,18,13,4,4,0,0,0,0,20,8,0,53,0,12,16,0,0,8,45,8,4,0
2018,4,18,14,8,4,0,0,12,8,12,65,4,49,20,0,12,8,0,16,41,0,0,16
2018,4,18,15,0,4,24,4,4,16,24,155,0,53,8,0,12,12,0,0,53,0,0,32
2018,4,18,16,0,4,16,32,0,20,28,24,4,102,69,0,4,4,0,16,82,0,16,24
2018,4,18,17,0,4,20,8,0,8,36,28,4,135,69,0,4,4,4,32,122,4,12,28
2018,4,18,18,4,32,16,36,0,4,41,28,24,102,12,0,12,24,4,20,57,8,8,41
2018,4,18,19,0,12,28,12,61,20,61,41,45,102,24,4,28,24,0,20,8,12,4,28
2018,4,18,20,0,4,0,24,4,0,57,16,16,77,12,0,12,8,0,28,20,8,4,24
2018,4,18,21,4,8,8,16,4,16,69,12,4,32,28,4,0,0,0,28,8,0,0,8
2018,4,18,22,0,0,4,65,12,12,90,8,0,8,16,0,4,0,0,8,0,8,12,8
2018,4,18,23,8,8,0,20,4,12,77,8,0,16,4,0,4,0,0,8,0,4,4,12
2018,4,18,24,4,4,0,32,4,4,45,0,4,12,8,0,0,0,0,0,4,4,0,12
2018,4,19,1,8,0,0,16,0,0,36,0,8,4,8,0,0,0,0,4,0,0,0,12
2018,4,19,2,4,0,0,20,0,16,28,8,4,20,8,0,4,0,0,0,20,8,8,20
2018,4,19,3,0,4,8,4,4,12,24,8,4,16,12,0,0,0,0,0,0,4,8,24
2018,4,19,4,4,0,0,0,0,16,8,8,4,28,32,0,0,0,0,4,4,0,28,24
2018,4,19,5,0,0,0,4,16,20,24,8,8,16,32,0,0,0,0,4,0,0,8,12
2018,4,19,6,0,8,12,4,4,45,8,0,0,0,28,0,4,0,0,4,0,4,16,16
2018,4,19,7,0,28,61,12,0,69,20,0,4,12,36,36,8,24,0,0,200,0,32,24
2018,4,19,8,20,16,131,16,24,36,49,16,12,94,77,20,45,28,0,16,41,0,20,41
2018,4,19,9,16,32,65,24,4,4,147,16,24,65,41,36,12,45,12,49,143,8,12,36
2018,4,19,10,20,32,184,24,0,4,73,53,24,20,53,20,28,106,4,8,110,12,8,32
2018,4,19,11,16,73,241,73,8,8,53,16,36,28,32,8,24,159,4,28,127,16,16,20
2018,4,19,12,24,65,241,98,0,49,16,20,16,24,36,8,16,122,4,12,131,8,24,24
2018,4,19,13,4,24,258,110,12,73,36,20,20,16,69,12,8,110,4,8,131,8,4,8
2018,4,19,14,4,32,82,213,8,41,24,24,4,16,28,4,16,73,4,8,57,8,20,20
2018,4,19,15,8,57,106,65,8,12,28,16,12,32,20,12,28,61,0,8,82,12,8,8
2018,4,19,16,0,45,77,77,0,12,36,8,16,20,24,0,12,53,0,8,36,4,4,12
2018,4,19,17,0,45,61,73,4,20,102,12,12,32,57,4,8,36,8,8,41,0,12,16
2018,4,19,18,4,20,53,69,8,20,61,12,8,49,16,4,12,77,8,12,69,4,4,8
2018,4,19,19,4,16,77,41,4,28,168,20,4,53,61,4,12,32,0,12,28,4,0,49
2018,4,19,20,12,8,73,192,8,69,122,8,0,53,36,4,8,16,0,0,16,8,4,16
2018,4,19,21,8,4,28,53,16,110,131,20,4,377,28,4,4,20,0,12,4,8,0,41
2018,4,19,22,4,20,12,41,8,82,98,32,8,45,41,0,8,0,4,41,0,0,12,36
2018,4,19,23,8,4,4,28,0,114,32,28,20,49,36,0,4,0,0,49,0,4,4,28
2018,4,19,24,4,12,12,49,4,53,143,24,12,36,16,0,0,0,0,57,0,0,8,20
2018,4,20,1,4,4,16,16,4,73,114,28,12,53,24,0,0,4,4,20,0,0,12,24
2018,4,20,2,8,4,12,24,32,82,307,16,28,24,49,0,4,8,0,0,0,0,12,24
2018,4,20,3,0,0,4,28,0,41,143,12,12,41,41,0,4,8,0,24,0,0,0,45
2018,4,20,4,4,8,12,41,4,86,270,4,8,24,65,0,0,8,0,8,0,0,16,233
2018,4,20,5,4,4,24,24,0,151,434,8,0,12,57,0,8,12,0,20,0,4,24,172
2018,4,20,6,16,16,16,57,8,307,225,0,0,32,73,0,4,32,4,0,0,0,28,155
2018,4,20,7,4,32,176,94,57,459,287,53,0,168,90,16,32,65,0,32,24,8,32,159
2018,4,20,8,45,53,791,172,24,368,340,98,12,483,250,8,53,57,4,53,114,20,77,106
2018,4,20,9,53,114,955,397,28,176,262,377,45,348,213,36,41,118,16,36,164,32,45,122
2018,4,20,10,49,69,233,590,36,94,168,533,65,254,258,57,61,168,8,57,278,32,49,110
2018,4,20,11,24,180,200,377,8,41,118,373,114,184,41,69,114,147,12,61,151,8,24,94
2018,4,20,12,12,90,98,270,16,16,127,364,61,229,32,49,57,237,0,49,204,20,53,155
2018,4,20,13,4,102,122,188,0,32,106,204,28,196,8,45,73,303,16,12,270,28,65,122
2018,4,20,14,0,69,114,90,8,16,69,118,12,180,12,53,57,422,8,28,225,28,36,65
2018,4,20,15,0,53,155,90,12,16,69,98,36,127,24,36,86,336,8,28,200,12,41,65
2018,4,20,16,4,53,135,110,12,32,69,53,20,110,36,36,77,233,8,20,180,28,20,61
2018,4,20,17,4,32,98,53,4,16,94,73,45,135,69,57,57,131,16,32,159,24,20,118
2018,4,20,18,4,41,159,139,16,53,155,65,69,159,131,20,36,86,16,32,139,12,45,69
2018,4,20,19,8,24,122,90,20,131,127,36,16,159,139,24,24,94,32,32,122,20,12,90
2018,4,20,20,20,36,135,114,16,426,188,24,28,90,45,8,65,168,32,28,73,32,65,94
2018,4,20,21,24,94,229,122,20,377,151,49,49,82,49,32,28,135,20,24,61,16,28,188
2018,4,20,22,28,77,229,143,16,332,209,49,32,77,82,73,82,135,8,20,82,36,8,168
2018,4,20,23,41,36,188,168,4,237,250,90,36,98,135,49,32,131,4,32,24,28,49,196
2018,4,20,24,16,49,274,69,4,155,73,110,53,98,90,102,49,102,4,65,0,41,28,250
2018,4,21,1,0,53,147,114,0,122,69,69,69,32,114,94,61,65,0,65,16,65,45,315
2018,4,21,2,12,49,131,143,8,102,90,49,36,49,77,73,36,69,0,53,32,45,24,204
2018,4,21,3,20,53,176,127,4,86,86,28,28,8,65,110,32,53,0,28,8,20,77,241
2018,4,21,4,20,32,102,61,4,73,86,36,77,12,102,77,8,28,0,53,24,16,82,209
2018,4,21,5,8,8,98,73,16,73,98,36,36,24,73,16,12,53,0,41,57,12,53,143
2018,4,21,6,12,65,110,90,20,53,90,69,28,20,16,8,28,65,0,106,41,0,77,221
2018,4,21,7,20,82,118,110,0,65,49,143,45,143,147,32,73,53,4,102,188,4,82,69
2018,4,21,8,24,82,237,266,8,122,53,77,82,135,241,49,94,127,12,77,122,20,270,86
2018,4,21,9,28,94,270,135,28,77,77,86,45,172,209,24,57,155,4,28,200,4,57,114
2018,4,21,10,8,73,303,172,45,86,155,73,36,131,127,12,16,233,4,41,127,16,32,65
2018,4,21,11,16,106,204,118,8,57,110,73,41,151,90,16,24,135,4,36,110,4,32,77
2018,4,21,12,24,69,164,98,12,57,69,57,36,196,106,20,20,118,8,20,151,4,57,73
2018,4,21,13,16,49,131,49,4,41,69,45,28,114,82,16,24,106,8,12,90,20,20,41
2018,4,21,14,4,41,98,65,4,20,69,32,32,73,122,16,20,57,4,36,102,12,20,61
2018,4,21,15,0,65,98,82,0,45,65,20,24,41,90,8,12,180,4,12,94,8,24,57
2018,4,21,16,4,65,114,135,4,20,61,20,36,57,49,12,24,110,8,8,41,8,20,57
2018,4,21,17,8,49,176,90,12,45,61,53,20,53,57,45,12,69,4,12,65,0,12,69
2018,4,21,18,20,65,209,73,12,77,151,41,24,36,28,8,16,82,8,16,77,4,8,4
2018,4,21,19,4,102,209,118,28,229,184,24,20,98,127,8,16,147,8,12,53,8,32,16
2018,4,21,20,12,90,303,49,45,188,159,82,16,102,102,28,12,147,4,49,36,8,8,12
2018,4,21,21,12,73,319,102,20,69,118,65,16,49,90,4,16,73,4,73,32,8,32,16
2018,4,21,22,41,77,266,114,12,110,164,41,61,28,61,0,12,61,0,61,12,8,12,16
2018,4,21,23,45,53,168,139,20,200,176,41,65,45,41,0,0,69,0,77,8,12,41,135
2018,4,21,24,12,49,217,98,16,159,450,41,57,53,45,0,20,45,0,98,0,8,4,127
2018,4,22,1,28,28,159,61,8,180,352,73,86,45,82,4,12,41,0,61,0,4,12,237
2018,4,22,2,20,28,106,106,8,168,323,20,28,49,73,0,16,82,4,32,16,4,57,180
2018,4,22,3,12,12,90,98,4,274,291,8,69,16,139,0,45,77,4,53,12,4,61,131
2018,4,22,4,4,28,94,102,12,139,299,24,45,28,221,0,36,82,0,32,0,0,82,118
2018,4,22,5,20,16,57,241,16,90,307,24,24,20,151,0,16,90,0,45,4,4,53,254
2018,4,22,6,20,20,49,262,12,204,315,57,20,86,176,4,20,45,0,32,36,4,94,164
2018,4,22,7,24,86,94,188,28,147,245,57,53,122,340,4,28,77,16,90,86,8,131,151
2018,4,22,8,28,65,102,168,41,258,254,143,82,266,352,32,28,106,12,86,139,12,139,151
2018,4,22,9,8,65,118,135,0,184,446,147,53,217,155,41,12,184,8,53,94,8,36,49
2018,4,22,10,0,57,69,90,8,90,483,77,98,159,266,69,16,102,0,65,86,8,49,36
2018,4,22,11,4,41,45,65,8,86,200,53,77,176,122,32,24,151,0,28,45,8,20,49
2018,4,22,12,4,32,41,61,32,45,168,28,45,36,127,32,8,102,8,41,61,12,24,49
2018,4,22,13,0,41,41,61,8,45,98,12,24,61,45,8,12,98,0,28,61,8,16,24
2018,4,22,14,4,12,36,57,4,24,77,8,24,57,45,4,12,73,4,16,41,16,12,28
2018,4,22,15,12,41,45,28,8,36,53,8,12,69,94,8,20,82,4,12,45,8,12,28
2018,4,22,16,0,28,65,57,16,24,82,24,20,49,61,4,8,122,0,8,69,12,24,41
2018,4,22,17,0,16,32,102,16,28,98,12,12,32,45,4,20,94,0,4,57,8,8,94
2018,4,22,18,8,49,49,114,28,36,151,24,16,20,53,0,8,86,8,20,36,16,8,77
2018,4,22,19,4,53,57,57,20,143,315,24,20,57,102,12,20,57,4,4,90,12,12,32
2018,4,22,20,8,53,114,36,4,500,254,24,24,41,118,12,12,45,12,24,36,16,8,45
2018,4,22,21,8,49,45,57,16,209,278,53,36,24,168,12,12,94,4,24,57,12,12,45
2018,4,22,22,0,36,28,24,0,131,200,61,32,45,135,4,8,77,8,49,8,4,4,65
2018,4,22,23,8,28,53,28,8,139,266,41,32,41,32,8,4,65,0,41,32,8,12,102
2018,4,22,24,0,0,45,49,12,139,336,16,16,86,16,24,12,24,4,49,4,4,4,110
2018,4,23,1,0,0,20,164,12,118,471,12,8,122,28,20,41,20,0,69,16,20,16,86
2018,4,23,2,0,8,0,204,4,90,168,16,16,41,41,0,8,20,12,41,57,4,8,65
2018,4,23,3,0,4,0,389,0,147,61,8,0,45,4,0,16,16,0,24,41,4,4,16
2018,4,23,4,4,0,8,307,0,114,49,12,8,28,16,0,0,4,0,4,16,4,4,41
2018,4,23,5,0,4,49,168,12,151,57,0,4,24,8,0,4,8,0,8,20,0,0,28
2018,4,23,6,0,4,24,65,8,102,12,8,8,12,12,0,12,0,0,0,20,4,0,16
2018,4,23,7,4,20,77,36,0,118,20,0,0,16,8,0,12,4,0,0,4,4,0,12
2018,4,23,8,4,24,106,82,12,315,32,41,8,20,12,0,32,20,4,4,16,12,8,12
2018,4,23,9,0,12,127,24,4,221,20,118,16,24,73,4,90,24,4,8,24,0,12,12
2018,4,23,10,0,20,135,118,0,168,36,53,20,65,278,4,49,32,4,16,98,16,53,32
2018,4,23,11,0,28,53,73,20,110,94,69,28,32,180,0,57,45,24,32,53,0,16,32
2018,4,23,12,4,20,61,159,12,118,118,28,28,86,311,8,53,86,0,12,102,8,8,24
2018,4,23,13,0,24,41,151,20,114,352,73,8,213,61,12,57,114,4,49,57,20,8,12
2018,4,23,14,4,28,49,98,0,61,467,12,36,49,196,0,49,82,0,8,53,20,16,0
2018,4,23,15,0,36,86,155,4,73,159,24,28,69,49,0,53,49,4,20,36,12,12,16
2018,4,23,16,0,20,32,184,8,41,135,53,12,32,82,4,53,24,0,20,20,4,20,28
2018,4,23,17,0,8,32,204,0,77,69,49,12,28,41,8,16,20,0,12,278,0,12,41
2018,4,23,18,4,4,24,98,4,77,65,36,8,20,45,0,32,8,0,0,20,4,4,16
2018,4,23,19,0,8,8,73,0,143,16,24,8,49,57,0,12,12,4,0,8,0,0,20
2018,4,23,20,4,8,8,98,8,8,36,8,4,8,28,0,8,4,4,0,0,0,4,4
2018,4,23,21,0,0,0,69,0,4,32,12,4,0,12,0,4,0,0,4,4,0,4,0
2018,4,23,22,4,0,32,53,0,0,12,0,0,0,16,4,4,0,0,0,0,4,0,0
2018,4,23,23,4,0,24,57,0,8,0,0,0,4,4,0,0,0,0,0,4,0,0,0
2018,4,23,24,20,4,20,20,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,4
2018,4,24,1,4,8,20,8,4,8,0,0,0,0,4,0,4,0,0,4,0,4,0,4
2018,4,24,2,0,0,8,4,0,4,0,0,4,0,4,4,4,4,0,0,0,0,0,0
2018,4,24,3,8,8,4,8,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0
2018,4,24,4,0,4,0,0,4,102,0,0,0,0,8,0,0,0,0,0,0,0,0,0
2018,4,24,5,8,4,0,0,0,164,0,0,0,0,4,4,4,4,0,0,4,0,0,4
2018,4,24,6,0,0,0,0,0,77,0,0,0,0,0,0,4,0,0,0,0,0,0,0
2018,4,24,7,0,0,0,4,0,229,4,0,0,0,0,0,0,0,4,0,0,0,0,0
2018,4,24,8,0,4,4,0,0,16,0,0,0,0,0,0,0,8,0,4,0,0,237,4
2018,4,24,9,0,4,4,0,4,20,8,0,0,4,0,16,0,41,0,4,4,4,4,16
2018,4,24,10,0,12,8,4,0,102,4,0,4,0,0,0,8,69,8,4,28,0,12,49
2018,4,24,11,8,53,12,0,0,28,0,0,12,8,0,0,4,94,4,16,36,4,12,28
2018,4,24,12,0,90,16,0,0,12,4,4,12,0,0,4,20,61,0,32,65,0,12,16
2018,4,24,13,0,49,12,0,0,0,16,8,16,12,0,4,4,131,4,8,131,8,24,28
2018,4,24,14,0,41,8,12,0,8,8,0,4,16,4,0,0,77,4,12,114,12,32,36
2018,4,24,15,0,53,8,8,0,0,20,4,4,36,0,4,16,69,0,12,368,4,16,20
2018,4,24,16,4,16,4,4,4,8,8,0,20,12,4,0,4,28,4,20,77,4,12,20
2018,4,24,17,0,16,4,4,0,4,12,0,4,20,12,0,4,28,4,32,16,0,16,0
2018,4,24,18,16,8,0,0,0,0,127,0,8,28,0,0,0,16,4,12,41,4,8,8
2018,4,24,19,4,16,0,0,0,8,360,0,0,28,4,0,0,8,0,16,8,0,0,16
2018,4,24,20,0,12,0,0,0,4,8,0,0,20,12,4,4,12,0,4,8,4,0,16
2018,4,24,21,4,4,0,4,0,0,20,0,0,28,20,0,4,0,0,0,0,8,0,12
2018,4,24,22,4,12,12,0,0,0,0,0,0,53,4,0,8,0,0,0,0,4,0,4
2018,4,24,23,4,0,0,0,0,0,4,0,0,20,4,0,0,4,4,0,0,8,0,0
2018,4,24,24,8,0,0,0,0,0,4,0,0,12,0,0,4,0,0,8,4,0,0,0
2018,4,25,1,4,8,0,0,0,0,0,0,4,0,0,0,4,0,0,4,0,4,0,0
2018,4,25,2,0,0,0,0,0,0,0,0,0,0,8,0,4,0,0,4,0,0,4,4
2018,4,25,3,4,4,0,0,0,0,0,4,4,0,0,0,0,8,0,0,0,0,0,0
2018,4,25,4,0,0,0,4,0,4,0,0,0,8,4,0,4,0,0,0,0,0,0,0
2018,4,25,5,0,0,0,0,0,0,0,0,4,0,4,0,0,4,0,4,0,0,0,4
2018,4,25,6,8,0,0,0,0,0,0,0,0,0,0,0,4,4,0,8,0,0,0,0
2018,4,25,7,4,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0
2018,4,25,8,4,8,0,4,0,4,0,4,0,4,4,0,4,0,0,0,0,0,0,0
2018,4,25,9,8,8,0,0,0,4,0,16,0,4,4,0,8,0,4,0,0,0,0,0
2018,4,25,10,4,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,8,0
2018,4,25,11,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,4,0,0,0
2018,4,25,12,0,0,0,0,0,4,0,0,0,24,0,0,4,4,0,4,0,0,0,0
2018,4,25,13,8,0,0,4,4,28,36,0,0,77,4,0,0,0,0,8,16,4,0,0
2018,4,25,14,20,24,0,16,12,8,16,16,0,36,16,0,0,0,0,0,4,0,0,8
2018,4,25,15,8,8,4,12,8,0,73,12,8,77,82,0,4,4,8,12,16,0,8,8
2018,4,25,16,8,24,4,12,8,24,217,45,4,45,45,4,8,4,0,0,16,0,4,4
2018,4,25,17,0,4,0,28,4,12,168,16,16,69,69,0,16,0,4,12,49,4,4,4
2018,4,25,18,0,12,0,16,36,41,94,0,8,49,82,0,16,8,0,12,12,4,8,8
2018,4,25,19,0,32,4,16,12,348,106,4,16,69,20,0,20,8,4,8,8,8,4,0
2018,4,25,20,0,16,0,4,24,934,53,16,8,77,32,4,8,0,4,8,4,0,24,8
2018,4,25,21,0,8,16,4,8,282,49,12,12,69,57,0,16,0,0,41,45,0,20,8
2018,4,25,22,0,4,0,12,0,245,73,8,16,41,20,4,12,12,4,36,86,12,8,4
2018,4,25,23,0,0,0,36,4,196,32,0,0,114,53,0,8,0,8,65,45,4,16,28
2018,4,25,24,4,4,0,36,8,196,36,4,4,135,28,0,4,0,0,16,69,4,4,106
2018,4,26,1,0,0,0,61,8,287,28,0,0,86,16,0,4,0,0,4,172,12,0,45
2018,4,26,2,0,0,0,12,0,188,20,0,0,90,12,0,0,0,0,4,73,4,0,65
2018,4,26,3,0,0,0,20,16,114,20,24,0,147,36,0,0,0,0,36,8,0,0,16
2018,4,26,4,4,4,0,36,0,28,24,118,32,151,24,0,0,0,0,0,16,0,8,73
2018,4,26,5,0,0,0,12,8,53,45,250,24,98,16,0,0,0,0,20,8,8,4,28
2018,4,26,6,4,8,0,12,4,65,24,434,16,114,16,4,8,0,0,24,4,24,16,32
2018,4,26,7,20,0,45,41,4,49,12,209,4,245,4,24,24,45,4,8,82,4,20,69
2018,4,26,8,16,24,57,73,4,20,20,164,8,241,12,45,20,73,8,16,135,4,16,24
2018,4,26,9,49,77,114,90,4,82,61,147,4,266,8,28,73,106,4,16,131,12,24,106
2018,4,26,10,32,53,250,65,4,28,36,106,8,159,16,12,36,200,20,24,102,16,12,102
2018,4,26,11,41,90,135,69,12,16,20,86,4,65,28,8,28,164,4,32,114,16,20,45
2018,4,26,12,8,139,110,98,12,36,32,102,8,110,12,16,32,245,0,12,118,12,24,32
2018,4,26,13,20,155,127,90,16,36,73,69,8,69,20,12,20,164,8,28,73,12,20,8
2018,4,26,14,4,135,82,61,12,20,65,49,16,90,16,20,36,147,12,20,61,8,28,28
2018,4,26,15,4,73,77,98,4,28,8,45,16,69,20,36,41,94,16,12,53,12,24,36
2018,4,26,16,4,106,139,94,4,12,45,45,20,77,4,4,32,102,0,32,49,0,16,28
2018,4,26,17,16,155,139,90,8,20,32,28,28,45,53,4,12,110,8,12,24,8,8,32
2018,4,26,18,4,110,159,184,12,53,94,49,20,102,24,16,28,69,24,0,32,8,24,20
2018,4,26,19,20,69,172,168,12,90,147,32,12,49,82,24,28,90,16,24,20,20,8,12
2018,4,26,20,4,65,114,225,28,147,135,45,0,20,65,16,45,77,8,8,32,12,0,24
2018,4,26,21,24,114,139,57,4,221,168,16,12,41,49,0,73,77,0,0,24,16,16,12
2018,4,26,22,24,20,118,73,4,188,127,8,4,8,24,8,36,53,4,4,8,0,12,4
2018,4,26,23,24,49,65,65,8,139,127,36,4,36,61,4,32,53,0,4,32,0,12,8
2018,4,26,24,28,24,135,82,16,118,94,28,16,0,12,8,20,36,0,4,16,0,24,32
2018,4,27,1,36,24,106,61,4,86,110,45,16,69,12,0,20,53,0,8,8,0,8,65
2018,4,27,2,28,16,98,45,0,61,73,24,16,36,65,0,16,16,0,20,8,0,16,176
2018,4,27,3,8,28,61,41,0,118,82,24,8,57,36,0,12,16,0,65,24,0,16,24
2018,4,27,4,8,8,36,24,12,118,73,32,53,45,57,0,0,0,0,45,45,0,8,69
2018,4,27,5,41,8,28,41,4,102,57,32,8,16,221,0,0,4,8,24,0,0,4,41
2018,4,27,6,16,8,65,65,0,164,114,32,16,106,53,0,0,4,0,20,12,0,127,20
2018,4,27,7,41,24,82,57,24,155,282,32,36,65,94,0,0,8,8,57,20,16,53,82
