年,月,日,時,水戸石川一般環境大気測定局,独立行政法人国立環境研究所,日立市消防本部,宇都宮市中央生涯学習センター,栃木県庁那須庁舎,日光特別地域気象観測所,群馬県衛生環境研究所,館林保健福祉事務所,さいたま市役所,飯能市役所,寄居町役場,東邦大学,千葉県環境研究センター,千葉県森林研究センター,君津市糠田測定局,東京都多摩小平保健所,独立行政法人森林総研多摩森林科学園,神奈川県庁第二分庁舎,川崎生命科学・環境研究センター,神奈川県環境科学センター
2017,5,25,17,0,8,0,106,4,0,8,12,217,8,4,4,8,12,0,12,24,65,4,12
2017,5,25,18,4,4,4,12,12,8,4,0,53,16,8,12,28,8,8,28,8,118,12,24
2017,5,25,19,0,8,0,28,4,0,12,4,16,4,12,0,16,0,0,8,8,32,0,20
2017,5,25,20,0,0,0,4,16,4,4,4,32,16,4,0,4,0,0,24,16,12,0,28
2017,5,25,21,4,0,0,0,0,16,4,16,4,0,8,0,4,0,0,8,0,4,4,16
2017,5,25,22,0,4,0,4,8,4,0,4,8,0,4,0,8,0,0,4,4,8,4,8
2017,5,25,23,0,0,0,0,0,0,0,0,16,4,12,0,8,0,0,0,0,8,0,8
2017,5,25,24,0,0,0,8,0,0,0,0,4,4,8,0,8,8,4,0,0,0,0,16
2017,5,26,1,0,0,0,4,0,0,0,0,8,4,4,0,0,0,0,4,0,4,0,0
2017,5,26,2,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
2017,5,26,3,0,0,0,0,0,0,4,0,4,0,0,4,12,4,4,12,0,4,4,0
2017,5,26,4,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,4,0,4
2017,5,26,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0
2017,5,26,6,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,0,0,0,0,4
2017,5,26,7,0,0,4,0,0,0,4,0,4,4,0,4,0,8,0,4,12,0,0,4
2017,5,26,8,0,4,0,0,0,0,0,0,4,0,0,0,4,4,0,4,0,4,0,4
2017,5,26,9,0,0,0,0,0,4,12,0,4,0,4,0,0,8,0,0,0,0,0,0
2017,5,26,10,4,4,0,0,0,0,0,16,8,8,4,0,8,12,0,8,0,0,0,0
2017,5,26,11,0,4,0,0,0,0,0,4,8,0,4,0,4,0,0,0,0,0,0,4
2017,5,26,12,0,0,0,0,0,4,4,4,4,0,0,0,4,4,0,4,0,0,0,0
2017,5,26,13,4,4,0,0,0,4,0,24,8,0,0,0,0,0,0,4,4,4,0,0
2017,5,26,14,0,0,0,0,4,4,0,0,0,4,0,0,4,4,0,0,0,61,8,0
2017,5,26,15,8,0,0,0,4,0,0,0,16,0,4,4,4,0,0,8,0,16,8,8
2017,5,26,16,4,0,0,0,12,0,0,4,4,0,0,0,4,0,8,0,0,8,0,8
2017,5,26,17,0,0,49,0,0,0,73,8,16,0,0,8,8,4,0,4,0,12,20,4
2017,5,26,18,41,0,8,0,12,0,20,82,12,4,0,0,8,0,41,4,0,16,4,0
2017,5,26,19,8,0,0,4,4,0,4,0,16,0,0,0,12,4,0,4,4,0,4,0
2017,5,26,20,4,4,4,0,4,0,0,0,0,0,0,4,4,4,8,0,0,4,4,0
2017,5,26,21,4,12,0,4,4,0,4,0,12,0,0,0,8,0,41,8,0,0,4,0
2017,5,26,22,4,8,0,0,8,0,0,0,0,0,0,4,4,0,0,4,0,8,4,0
2017,5,26,23,0,4,0,4,0,0,0,4,8,0,0,0,0,0,12,0,0,0,0,0
2017,5,26,24,4,0,0,0,4,0,0,0,4,0,0,0,0,0,0,4,8,4,0,4
2017,5,27,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4
2017,5,27,2,0,0,0,0,4,0,0,0,4,12,0,0,0,0,0,0,0,0,0,0
2017,5,27,3,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,4,0,4
2017,5,27,4,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2017,5,27,5,4,0,0,0,0,0,12,0,0,4,0,0,0,0,0,0,0,4,0,0
2017,5,27,6,0,4,0,0,4,0,12,0,0,0,0,0,0,0,4,0,4,0,0,0
2017,5,27,7,0,0,0,0,12,0,8,0,0,0,0,0,0,4,20,4,0,4,0,4
2017,5,27,8,0,4,0,0,0,0,4,0,8,0,4,0,8,0,32,8,0,4,0,12
2017,5,27,9,0,16,0,4,4,0,8,0,12,0,4,4,16,12,12,0,0,24,4,0
2017,5,27,10,0,41,0,8,4,0,20,0,12,4,0,12,28,4,0,20,20,8,0,4
2017,5,27,11,8,4,4,0,0,4,4,12,24,8,12,12,28,4,4,16,8,12,0,16
2017,5,27,12,16,4,12,4,0,4,28,4,16,8,4,8,12,12,0,57,16,16,4,32
2017,5,27,13,16,12,4,20,4,0,20,0,45,24,8,12,12,24,8,36,4,4,4,12
2017,5,27,14,12,12,12,53,12,0,12,4,16,20,8,0,0,24,4,8,16,0,12,16
2017,5,27,15,24,24,16,32,16,4,32,20,12,32,4,8,12,16,4,24,12,8,8,16
2017,5,27,16,20,8,24,28,12,4,28,0,20,24,20,16,16,0,4,24,0,4,0,20
2017,5,27,17,0,0,12,16,12,0,20,4,16,12,16,8,0,4,0,32,4,8,4,36
2017,5,27,18,8,0,4,16,4,0,12,8,12,20,16,4,16,4,8,8,0,12,4,4
2017,5,27,19,4,12,4,12,12,0,20,8,8,0,4,0,20,0,20,8,8,24,0,41
2017,5,27,20,12,4,24,8,4,0,12,0,12,4,28,0,4,0,12,4,4,16,4,8
2017,5,27,21,0,4,0,4,4,0,98,12,24,8,0,0,0,0,0,0,8,4,0,8
2017,5,27,22,4,12,4,4,20,0,53,4,16,8,8,0,4,0,4,4,12,8,0,8
2017,5,27,23,4,8,12,4,12,8,16,20,0,8,8,8,0,0,0,0,12,8,0,4
2017,5,27,24,16,8,0,4,24,12,12,4,4,12,12,0,8,0,0,16,0,0,4,4
2017,5,28,1,0,8,4,20,0,8,0,0,24,8,4,0,8,0,0,16,0,0,4,12
2017,5,28,2,8,8,4,32,12,8,4,4,4,8,4,4,8,0,0,12,4,8,0,4
2017,5,28,3,8,12,32,20,0,4,8,8,16,0,8,0,4,0,0,8,0,4,4,16
2017,5,28,4,28,16,36,24,4,0,8,8,12,0,0,0,12,0,0,16,0,0,4,4
2017,5,28,5,8,12,8,12,4,0,0,4,12,0,16,0,12,0,0,0,0,0,12,0
2017,5,28,6,0,16,16,4,12,0,8,8,20,0,0,0,12,4,8,12,4,4,4,4
2017,5,28,7,0,8,12,77,8,0,4,24,16,8,4,0,8,4,8,24,0,20,16,12
2017,5,28,8,16,32,32,36,45,0,12,24,77,20,12,4,8,8,0,53,20,36,16,16
2017,5,28,9,12,12,28,65,32,8,65,16,61,28,20,8,36,28,0,49,4,49,4,8
2017,5,28,10,41,12,12,32,41,4,53,16,28,4,4,4,32,16,12,16,24,36,0,8
2017,5,28,11,24,20,16,41,36,12,32,16,8,12,4,8,32,12,24,20,8,41,16,16
2017,5,28,12,20,24,90,12,49,8,49,8,12,12,24,8,0,28,16,24,4,12,0,4
2017,5,28,13,0,24,49,8,28,16,164,8,28,4,4,0,8,28,4,4,16,16,12,0
2017,5,28,14,20,16,69,16,65,41,98,8,32,12,16,0,28,41,8,4,12,28,4,12
2017,5,28,15,4,8,24,45,65,24,110,36,20,0,4,0,24,12,16,16,16,4,0,0
2017,5,28,16,0,16,24,94,155,8,61,4,20,12,4,0,4,12,8,32,24,12,12,4
2017,5,28,17,4,28,28,73,94,16,57,41,36,8,16,8,16,8,0,28,4,16,0,8
2017,5,28,18,8,20,16,49,16,28,53,28,53,0,24,16,0,0,0,36,12,4,0,4
2017,5,28,19,12,12,24,8,57,12,12,24,16,4,20,12,12,0,0,41,8,20,12,0
2017,5,28,20,12,20,41,20,86,20,32,0,16,8,0,0,0,0,4,20,8,0,0,0
2017,5,28,21,4,8,28,36,86,12,45,12,12,12,4,0,12,0,0,0,0,0,4,4
2017,5,28,22,8,4,20,28,20,4,36,0,0,4,12,0,0,8,0,8,4,0,0,12
2017,5,28,23,0,0,12,12,28,12,8,0,4,4,16,0,0,4,0,16,0,8,4,4
2017,5,28,24,4,16,8,12,12,4,8,12,0,4,12,4,8,4,0,8,0,0,0,8
2017,5,29,1,4,8,28,24,4,0,16,8,4,0,8,4,4,4,4,12,0,0,4,4
2017,5,29,2,0,12,4,0,8,8,0,8,0,0,12,8,8,0,0,20,4,4,4,16
2017,5,29,3,8,8,0,8,12,16,16,8,4,0,4,0,0,0,0,12,8,0,4,4
2017,5,29,4,8,16,4,8,8,4,32,0,20,0,0,4,4,0,0,16,4,0,0,0
2017,5,29,5,0,8,4,0,4,4,24,12,16,4,8,4,8,0,0,4,0,4,4,4
2017,5,29,6,12,8,8,16,12,8,24,8,12,4,24,0,8,0,0,20,4,8,0,16
2017,5,29,7,28,20,53,53,20,0,16,16,102,16,28,0,16,4,12,20,24,53,0,32
2017,5,29,8,41,20,49,57,49,4,32,28,57,28,16,4,8,24,12,69,36,73,36,41
2017,5,29,9,45,28,45,86,36,12,28,28,57,20,36,4,32,36,20,73,32,32,32,24
2017,5,29,10,4,32,28,61,16,20,53,28,82,20,24,24,28,12,36,32,20,8,16,16
2017,5,29,11,20,16,24,57,28,16,65,12,32,4,24,4,24,20,16,28,12,16,8,4
2017,5,29,12,16,16,24,36,16,8,36,4,45,4,0,12,24,8,16,20,12,41,4,4
2017,5,29,13,16,20,45,24,24,8,28,4,41,8,0,4,16,0,4,20,32,16,12,4
2017,5,29,14,28,20,12,57,16,12,28,4,16,12,8,4,28,8,8,20,8,8,8,8
2017,5,29,15,8,16,20,49,28,12,28,4,41,16,12,12,12,8,12,8,8,4,16,20
2017,5,29,16,12,8,24,32,32,4,28,8,16,4,8,4,0,16,8,16,16,4,8,4
2017,5,29,17,0,20,28,20,16,20,45,12,28,12,20,12,0,0,8,12,4,8,8,8
2017,5,29,18,16,24,28,41,12,16,16,8,0,8,4,4,8,0,4,8,8,0,0,8
2017,5,29,19,0,20,12,24,24,16,24,8,65,8,4,8,4,102,4,16,12,4,8,8
2017,5,29,20,4,45,20,16,24,8,32,24,24,12,12,4,8,4,4,20,0,28,4,0
2017,5,29,21,4,0,12,8,24,16,32,16,20,8,16,0,4,0,0,8,0,8,0,0
2017,5,29,22,8,0,12,8,20,8,32,4,24,8,4,0,0,4,4,4,0,0,0,0
2017,5,29,23,8,12,4,8,12,0,45,0,24,4,4,4,8,4,0,0,4,0,0,12
2017,5,29,24,16,4,4,0,4,0,16,0,8,4,12,8,4,4,0,24,0,4,0,0
2017,5,30,1,0,16,0,12,12,0,16,0,8,4,12,4,4,0,0,8,0,0,0,0
2017,5,30,2,0,8,0,0,20,4,4,8,16,0,20,4,0,0,0,4,0,4,8,4
2017,5,30,3,0,0,8,20,4,4,20,4,8,0,8,4,8,0,4,0,4,4,0,4
2017,5,30,4,8,4,4,0,0,4,16,0,12,8,12,4,4,0,0,12,0,8,8,8
2017,5,30,5,0,12,4,4,0,4,28,0,4,0,8,0,16,0,0,32,0,4,12,24
2017,5,30,6,8,16,20,4,0,0,32,8,12,4,8,0,8,4,8,12,8,8,8,45
2017,5,30,7,4,41,65,36,61,0,73,41,49,32,8,8,28,4,8,57,16,32,16,24
2017,5,30,8,32,16,45,69,45,0,94,69,69,28,12,8,20,8,8,139,20,73,16,28
2017,5,30,9,32,24,45,45,41,86,69,45,82,45,20,32,49,16,24,94,24,32,49,28
2017,5,30,10,73,20,36,69,53,8,102,32,65,8,16,16,20,12,4,16,16,28,24,8
2017,5,30,11,24,24,16,86,16,12,49,28,57,4,8,20,36,20,36,65,16,8,12,16
2017,5,30,12,12,24,20,36,53,4,57,20,65,8,16,12,24,32,12,20,32,32,12,4
2017,5,30,13,12,65,32,20,36,16,49,24,32,20,8,12,16,28,0,16,12,4,4,8
2017,5,30,14,8,28,20,41,32,12,28,0,102,4,8,4,16,24,0,16,20,4,8,8
2017,5,30,15,32,36,41,24,16,8,28,20,28,16,16,16,12,20,8,20,20,8,4,12
2017,5,30,16,12,20,36,73,28,12,45,28,28,4,4,4,12,8,12,20,16,16,4,8
2017,5,30,17,4,12,20,36,28,16,53,16,57,0,12,12,12,28,12,24,8,12,4,8
2017,5,30,18,12,16,41,45,32,16,28,4,61,28,16,0,57,12,12,36,24,8,4,16
2017,5,30,19,8,41,41,45,20,28,53,8,24,4,8,4,16,12,8,77,4,8,4,4
2017,5,30,20,36,8,16,12,16,8,45,0,8,12,8,4,8,0,0,24,0,4,0,20
2017,5,30,21,61,16,16,24,8,12,102,4,45,16,32,0,8,4,0,8,8,4,12,28
2017,5,30,22,12,16,41,36,4,8,77,4,20,16,32,4,0,0,0,4,0,4,8,16
2017,5,30,23,8,12,65,0,8,24,20,16,12,8,4,0,0,0,0,4,0,8,8,4
2017,5,30,24,20,8,20,4,4,16,28,8,4,8,12,0,0,0,4,12,0,4,8,8
2017,5,31,1,20,12,24,0,4,16,28,12,8,0,4,0,0,0,0,16,0,4,4,0
2017,5,31,2,0,8,12,4,0,16,57,8,0,8,4,0,0,0,0,24,0,8,4,8
2017,5,31,3,4,4,8,4,0,16,36,12,0,16,4,4,0,0,0,16,0,0,0,8
2017,5,31,4,8,0,8,4,0,4,45,4,8,0,16,0,0,4,0,20,8,0,0,12
2017,5,31,5,8,0,4,0,16,0,20,4,16,8,8,0,0,0,0,8,12,0,4,8
2017,5,31,6,8,16,32,12,12,28,20,8,16,4,12,0,4,8,0,24,12,8,4,8
2017,5,31,7,12,36,69,4,12,4,12,8,8,12,8,4,0,12,4,28,8,16,8,12
2017,5,31,8,57,61,69,82,102,8,45,16,172,28,32,0,36,12,0,266,16,127,12,20
2017,5,31,9,41,49,110,90,147,12,73,24,229,20,28,0,20,12,4,217,12,147,41,53
2017,5,31,10,41,28,49,57,86,8,69,36,196,28,41,8,24,24,20,114,36,98,32,16
2017,5,31,11,45,36,32,57,36,16,65,20,94,24,16,8,41,20,4,155,12,168,12,12
2017,5,31,12,12,41,41,45,77,8,73,28,213,28,8,4,16,12,4,82,8,32,12,45
2017,5,31,13,8,49,36,61,28,8,36,16,155,32,4,4,69,12,8,28,36,45,4,12
2017,5,31,14,8,36,36,53,12,8,53,24,24,28,12,8,20,20,12,41,32,16,8,12
2017,5,31,15,12,61,20,28,57,16,36,24,28,8,0,0,28,16,12,24,4,8,0,49
2017,5,31,16,4,28,28,45,98,12,65,0,45,0,4,8,24,8,20,24,20,4,12,8
2017,5,31,17,12,16,20,53,16,0,32,16,90,4,8,4,8,24,16,45,0,24,20,8
2017,5,31,18,24,8,32,24,36,0,65,8,36,8,4,0,16,8,0,49,4,16,0,8
2017,5,31,19,8,4,24,32,12,20,49,4,45,4,0,0,4,12,8,49,20,20,0,16
2017,5,31,20,16,8,8,24,4,0,20,20,20,0,0,0,20,4,0,49,8,0,0,0
2017,5,31,21,0,12,20,8,8,0,0,16,8,0,12,4,4,0,0,8,0,0,0,0
2017,5,31,22,0,8,8,0,0,0,28,8,8,4,8,0,0,0,0,0,4,4,0,0
2017,5,31,23,0,12,4,0,4,0,0,4,41,8,4,0,4,4,0,0,4,0,0,4
2017,5,31,24,0,0,0,0,0,0,0,0,0,4,8,4,0,0,0,0,4,0,4,0
2017,6,1,1,,,,,,,,,,,,,,,,,,,,
2017,6,1,2,,,,,,,,,,,,,,,,,,,,
2017,6,1,3,,,,,,,,,,,,,,,,,,,,
2017,6,1,4,,,,,,,,,,,,,,,,,,,,
2017,6,1,5,,,,,,,,,,,,,,,,,,,,
2017,6,1,6,,,,,,,,,,,,,,,,,,,,
2017,6,1,7,,,,,,,,,,,,,,,,,,,,
2017,6,1,8,,,,,,,,,,,,,,,,,,,,
2017,6,1,9,,,,,,,,,,,,,,,,,,,,
2017,6,1,10,,,,,,,,,,,,,,,,,,,,
2017,6,1,11,,,,,,,,,,,,,,,,,,,,
2017,6,1,12,,,,,,,,,,,,,,,,,,,,
2017,6,1,13,,,,,,,,,,,,,,,,,,,,
2017,6,1,14,,,,,,,,,,,,,,,,,,,,
2017,6,1,15,,,,,,,,,,,,,,,,,,,,
2017,6,1,16,,,,,,,,,,,,,,,,,,,,
2017,6,1,17,,,,,,,,,,,,,,,,,,,,
2017,6,1,18,,,,,,,,,,,,,,,,,,,,
2017,6,1,19,,,,,,,,,,,,,,,,,,,,
2017,6,1,20,,,,,,,,,,,,,,,,,,,,
2017,6,1,21,,,,,,,,,,,,,,,,,,,,
2017,6,1,22,,,,,,,,,,,,,,,,,,,,
2017,6,1,23,,,,,,,,,,,,,,,,,,,,
2017,6,1,24,,,,,,,,,,,,,,,,,,,,
2017,6,2,1,,,,,,,,,,,,,,,,,,,,
2017,6,2,2,,,,,,,,,,,,,,,,,,,,
2017,6,2,3,,,,,,,,,,,,,,,,,,,,
2017,6,2,4,,,,,,,,,,,,,,,,,,,,
2017,6,2,5,,,,,,,,,,,,,,,,,,,,
2017,6,2,6,,,,,,,,,,,,,,,,,,,,
2017,6,2,7,,,,,,,,,,,,,,,,,,,,
2017,6,2,8,,,,,,,,,,,,,,,,,,,,
2017,6,2,9,,,,,,,,,,,,,,,,,,,,
2017,6,2,10,,,,,,,,,,,,,,,,,,,,
2017,6,2,11,,,,,,,,,,,,,,,,,,,,
2017,6,2,12,,,,,,,,,,,,,,,,,,,,
2017,6,2,13,,,,,,,,,,,,,,,,,,,,
2017,6,2,14,,,,,,,,,,,,,,,,,,,,
2017,6,2,15,,,,,,,,,,,,,,,,,,,,
2017,6,2,16,,,,,,,,,,,,,,,,,,,,
2017,6,2,17,,,,,,,,,,,,,,,,,,,,
2017,6,2,18,,,,,,,,,,,,,,,,,,,,
2017,6,2,19,,,,,,,,,,,,,,,,,,,,
2017,6,2,20,,,,,,,,,,,,,,,,,,,,
2017,6,2,21,,,,,,,,,,,,,,,,,,,,
2017,6,2,22,,,,,,,,,,,,,,,,,,,,
2017,6,2,23,,,,,,,,,,,,,,,,,,,,
2017,6,2,24,,,,,,,,,,,,,,,,,,,,
2017,6,3,1,,,,,,,,,,,,,,,,,,,,
2017,6,3,2,,,,,,,,,,,,,,,,,,,,
2017,6,3,3,,,,,,,,,,,,,,,,,,,,
2017,6,3,4,,,,,,,,,,,,,,,,,,,,
2017,6,3,5,,,,,,,,,,,,,,,,,,,,
2017,6,3,6,,,,,,,,,,,,,,,,,,,,
2017,6,3,7,,,,,,,,,,,,,,,,,,,,
2017,6,3,8,,,,,,,,,,,,,,,,,,,,
2017,6,3,9,,,,,,,,,,,,,,,,,,,,
2017,6,3,10,,,,,,,,,,,,,,,,,,,,
2017,6,3,11,,,,,,,,,,,,,,,,,,,,
2017,6,3,12,,,,,,,,,,,,,,,,,,,,
2017,6,3,13,,,,,,,,,,,,,,,,,,,,
2017,6,3,14,,,,,,,,,,,,,,,,,,,,
2017,6,3,15,,,,,,,,,,,,,,,,,,,,
2017,6,3,16,,,,,,,,,,,,,,,,,,,,
2017,6,3,17,,,,,,,,,,,,,,,,,,,,
2017,6,3,18,,,,,,,,,,,,,,,,,,,,
2017,6,3,19,,,,,,,,,,,,,,,,,,,,
2017,6,3,20,,,,,,,,,,,,,,,,,,,,
2017,6,3,21,,,,,,,,,,,,,,,,,,,,
2017,6,3,22,,,,,,,,,,,,,,,,,,,,
2017,6,3,23,,,,,,,,,,,,,,,,,,,,
2017,6,3,24,,,,,,,,,,,,,,,,,,,,
2017,6,4,1,,,,,,,,,,,,,,,,,,,,
2017,6,4,2,,,,,,,,,,,,,,,,,,,,
2017,6,4,3,,,,,,,,,,,,,,,,,,,,
2017,6,4,4,,,,,,,,,,,,,,,,,,,,
2017,6,4,5,,,,,,,,,,,,,,,,,,,,
2017,6,4,6,,,,,,,,,,,,,,,,,,,,
2017,6,4,7,,,,,,,,,,,,,,,,,,,,
2017,6,4,8,,,,,,,,,,,,,,,,,,,,
2017,6,4,9,,,,,,,,,,,,,,,,,,,,
2017,6,4,10,,,,,,,,,,,,,,,,,,,,
2017,6,4,11,,,,,,,,,,,,,,,,,,,,
2017,6,4,12,,,,,,,,,,,,,,,,,,,,
2017,6,4,13,,,,,,,,,,,,,,,,,,,,
2017,6,4,14,,,,,,,,,,,,,,,,,,,,
2017,6,4,15,,,,,,,,,,,,,,,,,,,,
2017,6,4,16,,,,,,,,,,,,,,,,,,,,
2017,6,4,17,,,,,,,,,,,,,,,,,,,,
2017,6,4,18,,,,,,,,,,,,,,,,,,,,
2017,6,4,19,,,,,,,,,,,,,,,,,,,,
2017,6,4,20,,,,,,,,,,,,,,,,,,,,
2017,6,4,21,,,,,,,,,,,,,,,,,,,,
2017,6,4,22,,,,,,,,,,,,,,,,,,,,
2017,6,4,23,,,,,,,,,,,,,,,,,,,,
2017,6,4,24,,,,,,,,,,,,,,,,,,,,
2017,6,5,1,,,,,,,,,,,,,,,,,,,,
2017,6,5,2,,,,,,,,,,,,,,,,,,,,
2017,6,5,3,,,,,,,,,,,,,,,,,,,,
2017,6,5,4,,,,,,,,,,,,,,,,,,,,
2017,6,5,5,,,,,,,,,,,,,,,,,,,,
2017,6,5,6,,,,,,,,,,,,,,,,,,,,
2017,6,5,7,,,,,,,,,,,,,,,,,,,,
2017,6,5,8,,,,,,,,,,,,,,,,,,,,
2017,6,5,9,,,,,,,,,,,,,,,,,,,,
2017,6,5,10,,,,,,,,,,,,,,,,,,,,
2017,6,5,11,,,,,,,,,,,,,,,,,,,,
2017,6,5,12,,,,,,,,,,,,,,,,,,,,
2017,6,5,13,,,,,,,,,,,,,,,,,,,,
2017,6,5,14,,,,,,,,,,,,,,,,,,,,
2017,6,5,15,,,,,,,,,,,,,,,,,,,,
2017,6,5,16,,,,,,,,,,,,,,,,,,,,
2017,6,5,17,,,,,,,,,,,,,,,,,,,,
2017,6,5,18,,,,,,,,,,,,,,,,,,,,
2017,6,5,19,,,,,,,,,,,,,,,,,,,,
2017,6,5,20,,,,,,,,,,,,,,,,,,,,
2017,6,5,21,,,,,,,,,,,,,,,,,,,,
2017,6,5,22,,,,,,,,,,,,,,,,,,,,
2017,6,5,23,,,,,,,,,,,,,,,,,,,,
2017,6,5,24,,,,,,,,,,,,,,,,,,,,
2017,6,6,1,,,,,,,,,,,,,,,,,,,,
2017,6,6,2,,,,,,,,,,,,,,,,,,,,
2017,6,6,3,,,,,,,,,,,,,,,,,,,,
2017,6,6,4,,,,,,,,,,,,,,,,,,,,
2017,6,6,5,,,,,,,,,,,,,,,,,,,,
2017,6,6,6,,,,,,,,,,,,,,,,,,,,
2017,6,6,7,,,,,,,,,,,,,,,,,,,,
2017,6,6,8,,,,,,,,,,,,,,,,,,,,
2017,6,6,9,,,,,,,,,,,,,,,,,,,,
2017,6,6,10,,,,,,,,,,,,,,,,,,,,
2017,6,6,11,,,,,,,,,,,,,,,,,,,,
2017,6,6,12,,,,,,,,,,,,,,,,,,,,
2017,6,6,13,,,,,,,,,,,,,,,,,,,,
2017,6,6,14,,,,,,,,,,,,,,,,,,,,
2017,6,6,15,,,,,,,,,,,,,,,,,,,,
2017,6,6,16,,,,,,,,,,,,,,,,,,,,
2017,6,6,17,,,,,,,,,,,,,,,,,,,,
2017,6,6,18,,,,,,,,,,,,,,,,,,,,
2017,6,6,19,,,,,,,,,,,,,,,,,,,,
2017,6,6,20,,,,,,,,,,,,,,,,,,,,
2017,6,6,21,,,,,,,,,,,,,,,,,,,,
2017,6,6,22,,,,,,,,,,,,,,,,,,,,
2017,6,6,23,,,,,,,,,,,,,,,,,,,,
2017,6,6,24,,,,,,,,,,,,,,,,,,,,
2017,6,7,1,,,,,,,,,,,,,,,,,,,,
2017,6,7,2,,,,,,,,,,,,,,,,,,,,
2017,6,7,3,,,,,,,,,,,,,,,,,,,,
2017,6,7,4,,,,,,,,,,,,,,,,,,,,
2017,6,7,5,,,,,,,,,,,,,,,,,,,,
2017,6,7,6,,,,,,,,,,,,,,,,,,,,
2017,6,7,7,,,,,,,,,,,,,,,,,,,,
2017,6,7,8,,,,,,,,,,,,,,,,,,,,
2017,6,7,9,,,,,,,,,,,,,,,,,,,,
2017,6,7,10,,,,,,,,,,,,,,,,,,,,
2017,6,7,11,,,,,,,,,,,,,,,,,,,,
2017,6,7,12,,,,,,,,,,,,,,,,,,,,
2017,6,7,13,,,,,,,,,,,,,,,,,,,,
2017,6,7,14,,,,,,,,,,,,,,,,,,,,
2017,6,7,15,,,,,,,,,,,,,,,,,,,,
2017,6,7,16,,,,,,,,,,,,,,,,,,,,
2017,6,7,17,,,,,,,,,,,,,,,,,,,,
2017,6,7,18,,,,,,,,,,,,,,,,,,,,
2017,6,7,19,,,,,,,,,,,,,,,,,,,,
2017,6,7,20,,,,,,,,,,,,,,,,,,,,
2017,6,7,21,,,,,,,,,,,,,,,,,,,,
2017,6,7,22,,,,,,,,,,,,,,,,,,,,
2017,6,7,23,,,,,,,,,,,,,,,,,,,,
2017,6,7,24,,,,,,,,,,,,,,,,,,,,
2017,6,8,1,,,,,,,,,,,,,,,,,,,,
2017,6,8,2,,,,,,,,,,,,,,,,,,,,
2017,6,8,3,,,,,,,,,,,,,,,,,,,,
2017,6,8,4,,,,,,,,,,,,,,,,,,,,
2017,6,8,5,,,,,,,,,,,,,,,,,,,,
2017,6,8,6,,,,,,,,,,,,,,,,,,,,
2017,6,8,7,,,,,,,,,,,,,,,,,,,,
2017,6,8,8,,,,,,,,,,,,,,,,,,,,
2017,6,8,9,,,,,,,,,,,,,,,,,,,,
2017,6,8,10,,,,,,,,,,,,,,,,,,,,
2017,6,8,11,,,,,,,,,,,,,,,,,,,,
2017,6,8,12,,,,,,,,,,,,,,,,,,,,
2017,6,8,13,,,,,,,,,,,,,,,,,,,,
2017,6,8,14,,,,,,,,,,,,,,,,,,,,
2017,6,8,15,,,,,,,,,,,,,,,,,,,,
2017,6,8,16,,,,,,,,,,,,,,,,,,,,
2017,6,8,17,,,,,,,,,,,,,,,,,,,,
2017,6,8,18,,,,,,,,,,,,,,,,,,,,
2017,6,8,19,,,,,,,,,,,,,,,,,,,,
2017,6,8,20,,,,,,,,,,,,,,,,,,,,
2017,6,8,21,,,,,,,,,,,,,,,,,,,,
2017,6,8,22,,,,,,,,,,,,,,,,,,,,
2017,6,8,23,,,,,,,,,,,,,,,,,,,,
2017,6,8,24,,,,,,,,,,,,,,,,,,,,
2017,6,9,1,,,,,,,,,,,,,,,,,,,,
2017,6,9,2,,,,,,,,,,,,,,,,,,,,
2017,6,9,3,,,,,,,,,,,,,,,,,,,,
2017,6,9,4,,,,,,,,,,,,,,,,,,,,
2017,6,9,5,,,,,,,,,,,,,,,,,,,,
2017,6,9,6,,,,,,,,,,,,,,,,,,,,
2017,6,9,7,,,,,,,,,,,,,,,,,,,,
2017,6,9,8,,,,,,,,,,,,,,,,,,,,
2017,6,9,9,,,,,,,,,,,,,,,,,,,,
2017,6,9,10,,,,,,,,,,,,,,,,,,,,
2017,6,9,11,,,,,,,,,,,,,,,,,,,,
2017,6,9,12,,,,,,,,,,,,,,,,,,,,
2017,6,9,13,,,,,,,,,,,,,,,,,,,,
2017,6,9,14,,,,,,,,,,,,,,,,,,,,
2017,6,9,15,,,,,,,,,,,,,,,,,,,,
2017,6,9,16,,,,,,,,,,,,,,,,,,,,
2017,6,9,17,,,,,,,,,,,,,,,,,,,,
2017,6,9,18,,,,,,,,,,,,,,,,,,,,
2017,6,9,19,,,,,,,,,,,,,,,,,,,,
2017,6,9,20,,,,,,,,,,,,,,,,,,,,
2017,6,9,21,,,,,,,,,,,,,,,,,,,,
2017,6,9,22,,,,,,,,,,,,,,,,,,,,
2017,6,9,23,,,,,,,,,,,,,,,,,,,,
2017,6,9,24,,,,,,,,,,,,,,,,,,,,
2017,6,10,1,,,,,,,,,,,,,,,,,,,,
